TRK_VERSION,0.5
Images,ExpID2976_P3_TL01.png,,ExpID2976_P3_TL02.png,,ExpID2976_P3_TL03.png,,ExpID2976_P3_TL04.png,,ExpID2976_P3_TL05.png,,ExpID2976_P3_TL06_grey_adj.png,,ExpID2976_P3_TL07_grey_adj.png,
Cell 63,105,14,165,168,57,334,103,164,163,104
Cell 64,106,104,163,164,103,329,56,319,162,107
Cell 65,107,303,160,305,55,158,102,161,218,106
Cell 66,108,247,11,112,110,8,7,124,220,109,167
Cell 67,167,109,14,105,166,219,20,159,15,67,108
Cell 68,110,112,11,12,132,250,113,13,111,184
Cell 69,184,111,180,245,9,114,185,8,110
Cell 70,112,11,12,132,250,113
Cell 71,113,13,111,184,110,112
Cell 72,114,9,134,190,187,10,242,119,192,197,138,5,141,115,196,195,118,117,186,241
Cell 73,241,186,117,118,195,196,115,6,229,40,194,227,116,240,7,8,185,114
Cell 74,116,240,7,8,185,114,241,186,117
Cell 75,117,118,195,196,115,6,229,40,194,227,116
Cell 76,118,117,186,241,114,9,134,190,187,10,242,119
Cell 77,119,192,197,138,5,141,115,196,195,118
Cell 78,212,128,123,415,361,369,41,126,121,40,229,6,127,122
Cell 79,122,237,142,231,0,129,232,39,59,418,400,123,128,212
Cell 80,126,121,40,229,6,127,211,228
Cell 81,228,211,127,122,212,128,123,415,361,369,41,126
Cell 82,128,212,122,237,142,231,0,129,230
Cell 83,230,129,232,39,59,418,400,123,128
Cell 84,130,133,284,22,257,50,280,283,456,460,453,287,631,281,463,131,135,282,183
Cell 85,183,282,135,131,475,189,468,137,191,477,469,23,10,187,190,134,9,245,180,111,13,182,251,130
Cell 86,132,12,177,100,248,101,22,284,133,249
Cell 87,249,133,130,251,182,13,113,250,132
Cell 88,134,9,245,180,111,13,182,251,130,183,282,135,181,188,136
Cell 89,136,188,181,135,131,475,189,468,137,191,477,469,23,10,187,190,134
Cell 90,136,188,181,135,131,475,189,468,137
Cell 91,137,191,477,469,23,10,187,190,134,136
Cell 92,138,197,192,119,242,10,23,243,193,24,501,139,203
Cell 93,203,139,491,503,69,204,68,5,138
Cell 94,146,202,205,200,68,204,69,479,206,147,510,207
Cell 95,207,510,147,508,25,512,58,208,4,146
Cell 96,148,267,45,81,31,149
Cell 97,149,90,73,92,72,148
Cell 98,150,73,90,91,151
Cell 99,151,17,16,30,150
Cell 100,152,89,29,170,18,153
Cell 101,153,66,17,151,91,88,152
Cell 102,160,305,55,158,102,161
Cell 103,161,218,106,107,303,160
Cell 104,162,107,106,104,163
Cell 105,163,164,103,329,56,319,162
Cell 106,164,163,104,105,14,165
Cell 107,165,168,57,334,103,164
Cell 108,166,219,20,159,15,67,108,167
Cell 109,167,109,14,105,166
Cell 110,170,29,96,173,171
Cell 111,171,97,254,21,19,78,18,170
Cell 112,173,96,47,264,172
Cell 113,172,48,446,49,97,171,173
Cell 114,174,19,21,175
Cell 115,175,98,101,248,100,77,174
Cell 116,176,75,76,253,77,100,177,246
Cell 117,246,177,12,11,247,108,67,176
Cell 118,178,255,99,447,262,179,256
Cell 119,256,179,454,50,257,22,101,98,178
Cell 120,180,111,13,182,251,130,183,282,135,181
Cell 121,181,188,136,134,9,245,180
Cell 122,182,251,130,183,288
Cell 123,288,183,282,135,181,180,111,13,182
Cell 124,184,111,180,245,9,114,185,244
Cell 125,244,185,8,110,184
Cell 126,186,241,114,9,134,190,187
Cell 127,187,10,242,119,118,117,186
Cell 128,190,134,136,137,191
Cell 129,191,477,469,23,10,187,190
Cell 130,188,181,135,131,475,189
Cell 131,189,468,137,136,188
Cell 132,192,119,242,10,23,243,193
Cell 133,193,24,501,139,203,138,197,192
Cell 134,194,227,116,117,118,195
Cell 135,195,196,115,6,229,40,194
Cell 136,196,195,118,119,192,197
Cell 137,197,138,5,141,115,196
Cell 138,203,139,491,503,69,204
Cell 139,204,68,5,138,203
Cell 140,205,200,68,204,69,479,206,509
Cell 141,509,206,147,510,207,146,202,205
Cell 142,207,510,147,508,25,512,58,208,511
Cell 143,511,208,4,146,207
Cell 144,211,127,122,212
Cell 145,212,128,123,415,361,369,41,126,228,211
Cell 146,218,161,102,71,217,20,219
Cell 147,219,166,105,104,106,218
Cell 148,228,126,121,40,229
Cell 149,229,6,127,211,228
Cell 150,230,128,212,122,237,142,231
Cell 151,231,0,129,230
Cell 152,0,231,142,237,122,127,6,115,141,5,68,200,205,202,146,4,3,435,140,2,210,233,238
Cell 153,239,201,143,199,198,141,5,68,200,205,202,146,4,3,435,140
Cell 154,140,2,210,233,238,0,231,142,237,122,127,6,115,141,198,199,143,201,239
Cell 155,142,237,122,127,6,115,141,198,199,143
Cell 156,143,201,239,140,2,210,233,238,0,231,142
Cell 157,237,122,127,6,115,141,198
Cell 158,198,199,143,142,237
Cell 159,201,143,199,198,141,5,68,200,205,202
Cell 160,202,146,4,3,435,140,239,201
Cell 161,199,198,141,5,68,200
Cell 162,200,205,202,201,143,199
Cell 163,238,0,231,142,143,201,239
Cell 164,239,140,2,210,233,238
Cell 165,240,7,8,185,114,241
Cell 166,241,186,117,116,240
Cell 167,242,10,23,243
Cell 168,243,193,192,119,242
Cell 169,244,184,111,180,245
Cell 170,245,9,114,185,244
Cell 171,246,177,12,11,247
Cell 172,247,108,67,176,246
Cell 173,248,101,22,284,133,249
Cell 174,249,132,12,177,100,248
Cell 175,250,132,249,133,130,251
Cell 176,251,182,13,113,250
Cell 177,252,78,19,174,77,253
Cell 178,253,76,79,252
Cell 179,254,97,49,99,255
Cell 180,255,178,98,175,21,254
Cell 181,256,179,454,50,257
Cell 182,257,22,101,98,178,256
Cell 183,120,332,57,168,165,14,109,220,124,7,240,116,227,194,40,121,214,225,125,223
Cell 184,223,125,225,214,121,126,41,362,371,213,328,224,120
Cell 185,124,7,240,116,227,194,40,121,214,225,125,226,169
Cell 186,169,226,125,223,120,332,57,168,165,14,109,220,124
Cell 187,52,258,259,260,263,53,61
Cell 188,46,53,263,260,261,48,172,264,47
Cell 189,263,260,261,48,172,264
Cell 190,264,47,46,53,263
Cell 191,45,267,268,266
Cell 192,279,44,265,1,278
Cell 193,278,37,42,43,279
Cell 194,282,183,130,133,284,22,257,50,280,283,285,461,286,462
Cell 195,462,286,461,285,283,456,460,453,287,631,281,463,131,135,282
Cell 196,284,22,257,50,280,283,285
Cell 197,285,461,286,462,282,183,130,133,284
Cell 198,286,461,285,283,456,460,453,287
Cell 199,287,631,281,463,131,135,282,462,286
Cell 200,267,148,72,269,276,270,290,289,268
Cell 201,290,270,298,272,292,299,291,297
Cell 202,293,300,294,311,295,296,302,291,299,292
Cell 203,297,290,270,298
Cell 204,298,272,292,299,291,297
Cell 205,299,292,293,300,301
Cell 206,301,300,294,311,295,296,302,291,299
Cell 207,302,291,299,301
Cell 208,301,300,294,311,295,296,302
Cell 209,269,277,54,273,94,306,275,271,315,293,292,272,298,270,276
Cell 210,272,298,270,276,269,277,54,273,274
Cell 211,274,273,94,306,275,271,315,293,292,272
Cell 212,274,273,94,306,275
Cell 213,275,271,315,293,292,272,274
Cell 214,168,165,14,109,220,124,169,222,221
Cell 215,221,222,169,226,125,223,120,332,57,168
Cell 216,213,328,224,120,223,125,225,214
Cell 217,214,121,126,41,362,371,213
Cell 218,224,120,223,125,225
Cell 219,225,214,213,328,224
Cell 220,222,169,226,125,223
Cell 221,223,120,332,57,168,221,222
Cell 222,221,168,165,14,109,220
Cell 223,220,124,169,222,221
Cell 224,226,169,124,7,240,116,227
Cell 225,227,194,40,121,214,225,125,226
Cell 226,295,311,294,314,308,312,313,307
Cell 227,294,300,293,315,271,310,309,308,314
Cell 228,315,271,310,309,308,314
Cell 229,314,294,300,293,315
Cell 230,312,313,307,295,311
Cell 231,311,294,314,308,312
Cell 232,57,332,120,224,328,327,323,333,335,331,329,103,334
Cell 233,322,336,323,327,326,337,325,324,354
Cell 234,316,56,329,331,335,333,323,336,322,317,330,320
Cell 235,330,320,316,56,329,331
Cell 236,331,335,333,323,336,322,317,330
Cell 237,333,335,331,329,103,334,57,332
Cell 238,332,120,224,328,327,323,333
Cell 239,336,323,327,326,337
Cell 240,337,325,324,354,322,336
Cell 241,334,57,332,333,335
Cell 242,335,331,329,103,334
Cell 243,324,325,352,366,348,394,356,347,382,346,854,350,351
Cell 244,351,324,325,352,355
Cell 245,355,352,366,348,394,356,347,382,346,854,350,351
Cell 246,356,347,382,346,854,350,351,355
Cell 247,355,352,366,348,394,356
Cell 248,328,213,371,362,41,369,361,360,368,364,363,375,367,370,326,327
Cell 249,348,366,352,325,337,326,370,367,375,363,364,368,360,359,358,373,410,357,365,389,374
Cell 250,363,375,367,370,326,327,328,213,371,362
Cell 251,362,41,369,361,360,368,364,363
Cell 252,372,365,389,374,348,366,352,325,337,326,370,367,375,363,364
Cell 253,364,368,360,359,358,373,410,357,365,372
Cell 254,366,352,325,337,326,370,367
Cell 255,367,375,363,364,372,365,389,374,348,366
Cell 256,368,364,363,362,41,369
Cell 257,369,361,360,368
Cell 258,370,326,327,328,213,371
Cell 259,371,362,363,375,367,370
Cell 260,372,364,368,360,359,358,373
Cell 261,373,410,357,365,372
Cell 262,374,348,366,367,375
Cell 263,375,363,364,372,365,389,374
Cell 264,340,346,382,347,386,393,388,379,378,377,392,383,376,528,384,339
Cell 265,356,394,348,374,389,365,357,381,391,380,561,379,388,393,386,347
Cell 266,385,387,383,376,528,384,339,340,346,382
Cell 267,382,347,386,393,388,379,378,377,392,383,387,385
Cell 268,384,339,340,346,382,385
Cell 269,385,387,383,376,528,384
Cell 270,387,385,382,347,386
Cell 271,386,393,388,379,378,377,392,383,387
Cell 272,388,393,386,347,356,394,348,374,389,390,395
Cell 273,395,390,389,365,357,381,391,380,561,379,388
Cell 274,390,389,365,357,381,391
Cell 275,391,380,561,379,388,395,390
Cell 276,394,348,374,389,390,395
Cell 277,395,388,393,386,347,356,394
Cell 278,392,383,387,386,393
Cell 279,393,388,379,378,377,392
Cell 280,416,401,414,417,396,398,399,413,412,405,358,359
Cell 281,361,415,123,400,418,59,397,396,417,414,401,416,359,360
Cell 282,401,416,359,360,361,415,123,400
Cell 283,400,418,59,397,396,417,414,401
Cell 284,380,391,381,409,406,407,411,420,404,403,419,402,408,576
Cell 285,410,373,358,405,412,413,399,404,420,411,407,406,409,381,357
Cell 286,408,576,380,391,381,409,406,407
Cell 287,407,411,420,404,403,419,402,408
Cell 288,406,409,381,357,410,373,358,405
Cell 289,405,412,413,399,404,420,411,407,406
Cell 290,410,373,358,405,406,409
Cell 291,409,381,357,410
Cell 292,413,412,405,358,359,416,401,414
Cell 293,414,417,396,398,399,413
Cell 294,411,407,406,405,412
Cell 295,412,413,399,404,420,411
Cell 296,416,359,360,361,415
Cell 297,415,123,400,401,416
Cell 298,417,414,401,400,418
Cell 299,418,59,397,396,417
Cell 300,419,402,408,407,411,420
Cell 301,420,404,403,419
Cell 302,430,427,428,421,422,433,584,423,426,431,586,398,396,397
Cell 303,59,39,209,429,234,144,236,425,424,421,428,427,430,397
Cell 304,426,431,586,398,396,397,430,427,432
Cell 305,432,427,428,421,422,433,584,423,426
Cell 306,428,427,430,397,59,39,209,429
Cell 307,429,234,144,236,425,424,421,428
Cell 308,431,586,398,396,397,430
Cell 309,430,427,432,426,431
Cell 310,432,427,428,421,422,433
Cell 311,433,584,423,426,432
Cell 312,4,208,58,441,440,434,442,3
Cell 313,442,3,4,208,58,441
Cell 314,441,440,434,442
Cell 315,443,444,446,48,261
Cell 316,444,445,447,99,49,446
Cell 317,459,450,615,457,451,452,453,460,456,283,280
Cell 318,454,179,262,448,449,455,450,459,280,50
Cell 319,445,516,517,448,262,447
Cell 320,454,179,262,448,449,455,458
Cell 321,458,455,450,459,280,50,454
Cell 322,456,283,280,459,450,615,457
Cell 323,457,451,452,453,460,456
Cell 324,458,455,450,459
Cell 325,459,280,50,454,458
Cell 326,461,285,283,456,460
Cell 327,460,453,287,286,461
Cell 328,462,286,287,631,281,463
Cell 329,463,131,135,282,462
Cell 330,131,463,281,634,472,466,465,464,471,468,189,475
Cell 331,469,477,191,137,468,471,464,478,497,470,495,499,467,474,24,193,243,23
Cell 332,471,468,189,475,131,463,281,634,472,476
Cell 333,476,472,466,465,464,471
Cell 334,469,477,191,137,468,471,464,478,497,470,473
Cell 335,473,470,495,499,467,474,24,193,243,23,469
Cell 336,473,470,495,499,467,474
Cell 337,474,24,193,243,23,469,473
Cell 338,475,131,463,281,634,472,476
Cell 339,476,471,468,189,475
Cell 340,477,191,137,468,471,464,478
Cell 341,478,497,470,473,469,477
Cell 342,24,474,467,481,502,493,492,504,480,489,479,69,503,491,139,501
Cell 343,464,465,498,659,496,483,500,662,482,481,467,499,495,470,497,478
Cell 344,504,492,493,502,481,482,665,494,484,485,480
Cell 345,485,667,506,486,490,676,487,488,25,508,147,206,479,489,480
Cell 346,495,470,497,478,464,465,498,659,496
Cell 347,496,483,500,662,482,481,467,499,495
Cell 348,491,139,501,24,474,467,481,502,493,492
Cell 349,492,504,480,489,479,69,503,491
Cell 350,493,502,481,482,665,494
Cell 351,494,484,485,480,504,492,493
Cell 352,489,480,485,667,506,486,490,507,505
Cell 353,505,507,490,676,487,488,25,508,147,206,479,489
Cell 354,497,478,464,465,498
Cell 355,498,659,496,495,470,497
Cell 356,499,495,496,483,500
Cell 357,500,662,482,481,467,499
Cell 358,501,24,474,467,481,502
Cell 359,502,493,492,491,139,501
Cell 360,503,491,492,504
Cell 361,504,480,489,479,69,503
Cell 362,505,489,480,485,667,506
Cell 363,506,486,490,507,505
Cell 364,507,490,676,487,488,25,508
Cell 365,508,147,206,479,489,505,507
Cell 366,509,206,147,510
Cell 367,510,207,146,202,205,509
Cell 368,511,207,510,147,508,25,512
Cell 369,512,58,208,511
Cell 370,444,443,515,513,514,518,609,449,448,517,516,445
Cell 371,516,445,444,443,515
Cell 372,515,513,514,518,609,449,448,517,516
Cell 373,517,516,515,513,514,518
Cell 374,518,609,449,448,517
Cell 375,522,523,341,338
Cell 376,526,824,525,529,528,376,530,527
Cell 377,522,338,339,384,528,529,525,524,521
Cell 378,529,528,376,530,825
Cell 379,825,530,527,526,824,525,529
Cell 380,521,524,534,532,531,519,520
Cell 381,822,552,538,542,553,539,540,535,541,544,536,537
Cell 382,524,525,824,526,537,536,856,534
Cell 383,532,534,856,536,544,541,535,543,855,533
Cell 384,541,544,536,537,822,552,538,542
Cell 385,542,553,539,540,535,541
Cell 386,543,855,533,532,534,856,536,544
Cell 387,544,541,535,543
Cell 388,383,392,377,547,551,823,527,530,376
Cell 389,526,527,823,551,547,546,545,554,538,552,822,537
Cell 390,539,553,542,538,554,545,550,549,548
Cell 391,552,822,537,526,527,823,551
Cell 392,551,547,546,545,554,538,552
Cell 393,553,542,538,554
Cell 394,554,545,550,549,548,539,553
Cell 395,377,378,555,546,547
Cell 396,555,378,379,561,565,560,556,564
Cell 397,555,564,556,557,562,550,545,546
Cell 398,562,557,558,592,563,559,549,550
Cell 399,564,555,378,379,561,565
Cell 400,565,560,556,564
Cell 401,562,557,558,592,563
Cell 402,563,559,549,550,562
Cell 403,549,559,574,575,841,548
Cell 404,572,573,593,574,559,563,592,558
Cell 405,568,569,570,837,571,566,567
Cell 406,556,560,577,566,571,572,558,557
Cell 407,576,408,402,567,566,577,560,565,561,380
Cell 408,577,560,565,561,380,576
Cell 409,576,408,402,567,566,577
Cell 410,398,586,579,578,403,404,399
Cell 411,402,419,403,578,581,568,567
Cell 412,426,423,580,591,579,586,431
Cell 413,580,423,584,585,729,583
Cell 414,584,433,422,589,588,587,585
Cell 415,276,269,277
Cell 416,277,54,273,274,272,298,270,276
Cell 417,592,558,572,573,593
Cell 418,593,574,559,563,592
Cell 419,440,594,607,595,596,439,434
Cell 420,487,675,604,598,597,603,488
Cell 421,599,606,600,601,605,597,598
Cell 422,25,488,603,597,605,601,594,440,441,58,512
Cell 423,603,488,487,675,604
Cell 424,604,598,597,603
Cell 425,605,597,598,599,606
Cell 426,606,600,601,605
Cell 427,518,514,611,610,609
Cell 428,449,609,610,612,615,450,455
Cell 429,614,457,615,612,627,613
Cell 430,618,614,613,622,621,620,619
Cell 431,457,614,618,617,616,451
Cell 432,611,623,626,624,625,622,613,627,612,610
Cell 433,627,612,610,611,623,626
Cell 434,626,624,625,622,613,627
Cell 435,628,629,630,631,287,453,452
Cell 436,630,632,633,634,281,631
Cell 437,633,635,636,466,472,634
Cell 438,632,640,641,642,635,633
Cell 439,637,638,639,640,632,630,629
Cell 440,616,617,637,629,628
Cell 441,616,628,452,451
Cell 442,617,618,619,643,638,637
Cell 443,619,620,645,644,643
Cell 444,643,644,646,639,638
Cell 445,646,647,648,641,640,639
Cell 446,642,641,648,652,651,650,649
Cell 447,642,649,654,636,635
Cell 448,466,636,654,653,659,498,465
Cell 449,649,650,658,657,653,654
Cell 450,496,659,653,657,656,655,483
Cell 451,705,660,661,662,500,483,655
Cell 452,662,661,666,663,664,484,494,665,482
Cell 453,665,482,662,661,666
Cell 454,666,663,664,484,494,665
Cell 455,484,664,669,668,667,485
Cell 456,668,670,671,486,506,667
Cell 457,712,672,677,673,675,487,676,490,486,671
Cell 458,604,675,673,714,674,599,598
Cell 459,676,490,486,671,712,672,677
Cell 460,677,673,675,487,676
Cell 461,674,678,681,679,602,608,680,600,606,599
Cell 462,680,600,606,599,674,678,681
Cell 463,681,679,602,608,680
Cell 464,672,692,693,716,715,696,678,674,714,673,677
Cell 465,692,717,713,691,690,695,718,694,693
Cell 466,670,711,691,713,717,692,672,712,671
Cell 467,710,709,689,690,691,711,670,668,669
Cell 468,708,707,686,687,688,689,709,710,669,664,663
Cell 469,660,706,685,751,686,707,708,663,666,661
Cell 470,656,703,704,683,684,685,706,660,705,655
Cell 471,658,701,702,682,683,704,703,656,657
Cell 472,651,700,697,698,699,682,702,701,658,650
Cell 473,714,673,677,672,692,693,716,715
Cell 474,715,696,678,674,714
Cell 475,712,671,670,711,691,713
Cell 476,713,717,692,672,712
Cell 477,710,709,689,690,691,711
Cell 478,711,670,668,669,710
Cell 479,708,707,686,687,688,689,709
Cell 480,709,710,669,664,663,708
Cell 481,707,708,663,666,661,660,706
Cell 482,706,685,751,686,707
Cell 483,705,655,656,703,704
Cell 484,704,683,684,685,706,660,705
Cell 485,703,656,657,658,701,702
Cell 486,702,682,683,704,703
Cell 487,701,658,650,651,700
Cell 488,700,697,698,699,682,702,701
Cell 489,717,713,691,690,695,718
Cell 490,718,694,693,692,717
Cell 491,129,0,238,233,232
Cell 492,39,232,233,210,209
Cell 493,2,235,234,429,209,210
Cell 494,234,235,145,144
Cell 495,2,140,435,437,436,145,235
Cell 496,437,435,3,442,434,439,438
Cell 497,594,601,600,680,608,607
Cell 498,681,678,696,720,872,719,679
Cell 499,155,94,273,54,154
Cell 500,157,216,215,306,94,155
Cell 501,158,55,304,215,216
Cell 502,20,217,725,159
Cell 503,724,725,217,71
Cell 504,723,95,15,159,725,724,721,722
Cell 505,16,74,95,723,156,30
Cell 506,156,723,722,70
Cell 507,154,93,70,722,721,157,155
Cell 508,216,157,721,724,71,102,158
Cell 509,582,583,729,728,727,726
Cell 510,729,585,731,730,728
Cell 511,569,568,581,734,733,732
Cell 512,582,726,735,733,734,590
Cell 513,578,579,591,590,734,581
Cell 514,582,590,591,580,583
Cell 515,645,736,737,738,739,647,646,644
Cell 516,647,739,740,652,648
Cell 517,652,740,741,742,697,700,651
Cell 518,742,743,744,745,698,697
Cell 519,750,752,753,759,687,686,751
Cell 520,684,746,750,751,685
Cell 521,682,699,747,746,684,683
Cell 522,698,745,749,748,747,699
Cell 523,760,756,757,758,695,690,689,688
Cell 524,759,753,754,755,756,760,688,687
Cell 525,759,753,754,755,756,760
Cell 526,760,688,687,759
Cell 527,693,694,762,770,761,716
Cell 528,762,694,718,695,758,769,768,767,766
Cell 529,761,770,762,766,771,765,764,763
Cell 530,770,762,766,771
Cell 531,771,765,764,763,761,770
Cell 532,772,773,743,742,741
Cell 533,774,775,776,744,743,773
Cell 534,744,776,777,749,745
Cell 535,778,779,780,781,748,749,777
Cell 536,747,748,781,782,752,750,746
Cell 537,752,782,783,754,753
Cell 538,739,738,772,741,740
Cell 539,754,783,796,795,794,755
Cell 540,757,756,755,794,793,784
Cell 541,757,784,785,769,758
Cell 542,785,786,787,768,769
Cell 543,787,788,789,767,768
Cell 544,767,789,790,791,792,765,771,766
Cell 545,792,791,861,802,801,800,799,798
Cell 546,765,792,798,797,764
Cell 547,797,803,804,763,764
Cell 548,716,761,763,804,720,696,715
Cell 549,622,625,806,805,621
Cell 550,805,806,810,809,807
Cell 551,621,805,807,808,736,645,620
Cell 552,809,811,812,808,807
Cell 553,736,808,812,813,814,737
Cell 554,737,814,815,816,772,738
Cell 555,816,817,818,819,774,773,772
Cell 556,775,820,821,778,777,776
Cell 557,822,537,526,527,823
Cell 558,823,551,552,822
Cell 559,824,525,529,825
Cell 560,825,530,527,526,824
Cell 561,573,572,571,837,834,835,836
Cell 562,832,833,834,837,570,831
Cell 563,732,830,882,831,570,569
Cell 564,735,829,879,830,732,733
Cell 565,826,827,828,829,735,726,727
Cell 566,593,573,836,840,839,838,575,574
Cell 567,795,846,847,848,793,794
Cell 568,844,845,846,795,796
Cell 569,782,842,843,844,796,783
Cell 570,780,842,782,781
Cell 571,786,850,851,852,788,787
Cell 572,793,848,849,850,786,785,784
Cell 573,341,343,344,345,340,339,338
Cell 574,342,318,345,344
Cell 575,320,330,317,349,318,342,321
Cell 576,350,854,853,353
Cell 577,350,353,354,324,351
Cell 578,322,354,353,853,349,317
Cell 579,318,349,853,854,346,340,345
Cell 580,855,533,532,534,856
Cell 581,856,536,544,543,855
Cell 582,858,859,862,860,802,861,791,790
Cell 583,790,789,788,852,857,858
Cell 584,861,791,790,858,859,862
Cell 585,862,860,802,861
Cell 586,802,860,864,863,801
Cell 587,801,863,867,866,865,800
Cell 588,799,800,865,869,868
Cell 589,797,798,799,868,871,870,803
Cell 590,804,803,870,873,872,720
Cell 591,836,835,876,875,874,840
Cell 592,834,833,877,876,835
Cell 593,832,831,882,830,879,878,883
Cell 594,879,829,828,881,880,878
Cell 595,883,832,831,882
Cell 596,882,830,879,878,883
Cell 597,437,438,886,885,884,436
Cell 598,439,596,888,887,886,438
Divisions,Time,Daughter cell 1,Daughter cell 2,Division point 1,Division point 2
Cell 0,2,72,73,114,115
Cell 1,2,68,69,110,111
Cell 2,2,66,67,108,109
Cell 3,1,28,29,66,67
Cell 4,2,58,59,100,101
Cell 5,1,30,31,68,69
Cell 6,1,84,85,130,131
Cell 7,1,24,25,64,65
Cell 8,1,26,27,62,63
Cell 9,2,44,45,84,85
Cell 11,2,78,79,123,122
Cell 12,1,183,184,120,121
Cell 14,3,192,193,279,278
Cell 15,2,40,41,80,81
Cell 17,2,54,55,96,97
Cell 18,2,56,57,98,99
Cell 19,1,22,23,60,61
Cell 20,1,32,33,73,72
Cell 21,2,60,61,102,103
Cell 24,2,46,47,86,87
Cell 25,2,50,51,88,89
Cell 26,2,42,43,82,83
Cell 27,2,48,49,90,91
Cell 28,2,36,37,76,77
Cell 29,2,34,35,74,75
Cell 30,2,92,93,138,139
Cell 31,2,94,95,146,147
Cell 32,2,52,53,92,93
Cell 33,3,96,97,148,149
Cell 36,2,38,39,79,78
Cell 37,3,116,117,176,177
Cell 39,4,177,178,252,253
Cell 49,3,98,99,150,151
Cell 51,3,100,101,152,153
Cell 54,3,112,113,173,172
Cell 55,3,110,111,170,171
Cell 56,4,179,180,254,255
Cell 57,3,118,119,178,179
Cell 58,3,114,115,174,175
Cell 59,2,86,87,132,133
Cell 60,2,62,63,104,105
Cell 61,2,64,65,106,107
Cell 62,4,146,147,218,219
Cell 63,3,106,107,164,165
Cell 64,3,104,105,162,163
Cell 65,3,102,103,160,161
Cell 67,3,108,109,166,167
Cell 68,2,70,71,112,113
Cell 69,3,124,125,184,185
Cell 72,2,76,77,118,119
Cell 73,2,74,75,116,117
Cell 74,4,165,166,240,241
Cell 75,3,134,135,194,195
Cell 76,3,126,127,186,187
Cell 77,3,136,137,196,197
Cell 78,2,80,81,126,127
Cell 79,2,82,83,128,129
Cell 80,4,148,149,228,229
Cell 81,3,144,145,211,212
Cell 82,4,150,151,230,231
Cell 84,2,194,195,282,283
Cell 85,2,88,89,134,135
Cell 86,4,173,174,248,249
Cell 87,4,175,176,250,251
Cell 88,3,120,121,180,181
Cell 89,2,90,91,136,137
Cell 90,3,130,131,188,189
Cell 91,3,128,129,190,191
Cell 92,3,132,133,192,193
Cell 93,3,138,139,203,204
Cell 94,3,140,141,205,206
Cell 95,3,142,143,207,208
Cell 117,4,171,172,246,247
Cell 119,4,181,182,256,257
Cell 120,3,122,123,182,183
Cell 124,4,169,170,244,245
Cell 132,4,167,168,242,243
Cell 141,5,366,367,509,510
Cell 142,5,368,369,511,512
Cell 152,2,153,154,141,140
Cell 153,3,159,160,201,202
Cell 154,2,155,156,142,143
Cell 155,3,157,158,237,198
Cell 156,4,163,164,238,239
Cell 159,3,161,162,199,200
Cell 183,2,185,186,124,125
Cell 184,3,216,217,213,214
Cell 185,4,224,225,226,227
Cell 186,3,214,215,168,169
Cell 188,2,189,190,263,264
Cell 194,2,196,197,284,285
Cell 195,2,198,199,286,287
Cell 198,4,326,327,461,460
Cell 199,4,328,329,462,463
Cell 201,3,203,204,297,298
Cell 202,3,205,206,299,300
Cell 206,4,207,208,302,301
Cell 209,2,210,211,272,273
Cell 210,4,415,416,276,277
Cell 211,3,212,213,274,275
Cell 214,4,222,223,221,220
Cell 215,4,220,221,222,223
Cell 216,4,218,219,224,225
Cell 226,4,230,231,312,311
Cell 227,4,228,229,314,315
Cell 232,3,237,238,333,332
Cell 233,3,239,240,336,337
Cell 234,3,235,236,330,331
Cell 237,4,241,242,334,335
Cell 243,3,244,245,351,352
Cell 245,4,246,247,356,355
Cell 248,3,250,251,363,362
Cell 249,3,252,253,365,364
Cell 250,4,258,259,370,371
Cell 251,3,256,257,368,369
Cell 252,3,254,255,366,367
Cell 253,4,260,261,372,373
Cell 255,5,262,263,374,375
Cell 264,3,266,267,383,382
Cell 265,3,272,273,388,389
Cell 266,3,268,269,384,385
Cell 267,3,270,271,387,386
Cell 271,4,278,279,392,393
Cell 272,4,276,277,394,395
Cell 273,3,274,275,390,391
Cell 280,4,292,293,413,414
Cell 281,3,282,283,401,400
Cell 282,4,296,297,416,415
Cell 283,4,298,299,417,418
Cell 284,3,286,287,408,407
Cell 285,3,288,289,406,405
Cell 287,5,300,301,419,420
Cell 288,4,290,291,410,409
Cell 289,4,294,295,411,412
Cell 302,3,304,305,426,427
Cell 303,3,306,307,428,429
Cell 304,4,308,309,431,430
Cell 305,4,310,311,432,433
Cell 312,3,313,314,442,441
Cell 317,3,322,323,456,457
Cell 318,3,320,321,454,455
Cell 321,4,324,325,458,459
Cell 330,3,332,333,471,472
Cell 331,3,334,335,469,470
Cell 332,4,338,339,475,476
Cell 334,4,340,341,477,478
Cell 335,3,336,337,473,474
Cell 342,3,348,349,491,492
Cell 343,3,346,347,495,496
Cell 344,3,350,351,493,494
Cell 345,3,352,353,489,490
Cell 346,4,354,355,497,498
Cell 347,4,356,357,499,500
Cell 348,4,358,359,501,502
Cell 349,4,360,361,503,504
Cell 352,4,362,363,505,506
Cell 353,4,364,365,507,508
Cell 370,3,371,372,516,515
Cell 372,4,373,374,517,518
Cell 376,4,378,379,529,530
Cell 379,6,559,560,824,825
Cell 381,4,384,385,541,542
Cell 383,4,386,387,543,544
Cell 386,6,580,581,855,856
Cell 389,4,391,392,552,551
Cell 390,5,393,394,553,554
Cell 391,6,557,558,822,823
Cell 396,4,399,400,564,565
Cell 398,4,401,402,562,563
Cell 404,5,417,418,592,593
Cell 407,4,408,409,577,576
